2.7215E-15,1.6845E-14,4.4882E-15,-3.0392E-10,-1.0490E-15,-1.2165E-13,2.4768E-14,4.42E-12,-5.17E-13,1.74E-14,7.16E-14,-3.26E-14,-4.11E-14,2.54E-12,-9.98E-10,-8.34E-12,4.11E-12,-1.38E-14,-1.26E-10,8.90E-15
-4.3450E-14,-4.7469E-14,5.6783E-15,1.9501E-10,-2.2732E-14,5.6178E-14,7.8868E-15,1.05E-12,-8.26E-14,2.16E-14,-2.08E-14,4.32E-15,5.31E-14,1.34E-13,-1.89E-10,-3.79E-12,8.03E-13,-4.52E-14,-2.02E-10,-1.16E-14
4.4086E-14,5.6952E-15,-2.9689E-15,6.9665E-11,-5.1023E-14,5.6162E-15,2.0946E-14,5.92E-14,-3.27E-14,-8.32E-15,1.09E-15,1.99E-15,4.49E-14,6.59E-14,1.61E-09,1.04E-12,6.90E-14,1.69E-14,8.33E-11,2.68E-14
-3.0605E-14,-2.2412E-14,-4.2666E-15,-7.8865E-15,-3.8426E-14,-8.5175E-16,-7.1252E-14,-4.41E-12,5.03E-13,1.00E-14,-1.06E-14,5.60E-14,1.73E-14,-2.59E-12,4.85E-10,8.39E-12,-4.05E-12,-1.28E-14,5.68E-12,3.69E-14
-8.9904E-15,-4.4937E-11,1.0902E-10,-1.1370E-14,-4.8250E-16,-3.5209E-15,-2.5174E-15,-1.04E-14,-1.60E-14,7.19E-15,-6.55E-15,2.04E-16,-1.69E-15,-3.55E-15,-2.28E-12,8.75E-12,-1.42E-14,-1.26E-14,-1.01E-14,-4.15E-15
-1.0662E-14,7.2751E-10,-5.5398E-11,2.4917E-14,-1.0070E-14,2.2093E-15,-1.7301E-11,8.27E-15,-2.37E-14,-2.03E-14,4.66E-15,-1.54E-14,-7.72E-15,1.57E-15,-2.81E-11,-1.38E-14,1.87E-14,-6.11E-15,-1.07E-15,-6.90E-15
3.6720E-15,-5.3304E-11,6.5203E-10,1.5739E-10,-8.5786E-15,1.0588E-14,5.0915E-11,1.90E-15,-2.62E-14,5.38E-14,-6.68E-15,1.71E-14,9.13E-15,2.82E-15,-3.59E-12,7.83E-11,-1.03E-14,3.28E-11,2.30E-14,8.47E-15
-6.5125E-15,1.5472E-14,-1.4354E-14,-1.1917E-14,3.1359E-16,2.0234E-15,-2.6513E-14,-1.39E-14,-2.08E-14,5.95E-15,-2.05E-14,-4.73E-15,1.60E-14,1.75E-14,7.85E-15,4.98E-15,1.31E-14,-8.64E-15,-1.16E-14,-1.05E-14
6.8255E-16,-9.7660E-10,5.3623E-10,-2.6989E-14,3.8720E-15,5.1486E-15,1.2823E-10,-1.00E-14,1.17E-14,9.81E-14,1.90E-14,8.29E-15,-6.03E-15,-6.40E-15,-3.24E-11,-2.49E-12,1.36E-15,-2.33E-15,-1.63E-14,7.45E-17
3.7814E-15,-8.3722E-10,1.0629E-09,3.4629E-10,3.6455E-15,2.3996E-15,1.2116E-10,6.97E-14,1.40E-14,9.09E-14,-1.88E-14,-2.77E-14,-4.71E-15,8.85E-15,-2.89E-11,5.94E-11,-2.01E-14,5.26E-11,-7.24E-15,-8.74E-15
-5.8240E-15,1.8845E-14,4.0554E-10,1.6677E-10,-1.1516E-14,-1.4472E-14,4.9928E-11,-1.39E-15,1.12E-15,-5.51E-14,2.02E-14,1.66E-14,-6.12E-16,-7.95E-16,4.19E-11,6.25E-11,2.06E-14,1.53E-14,-1.62E-14,-2.03E-14
-8.3675E-16,-2.6332E-15,-1.6961E-14,-1.5408E-14,3.6465E-15,-9.1859E-15,-8.8040E-15,2.22E-14,-1.52E-14,-1.58E-15,1.37E-15,-2.51E-14,-3.67E-15,-1.15E-14,9.04E-15,3.39E-15,1.39E-14,-1.62E-15,-6.68E-15,3.77E-16
1.6406E-14,2.9643E-14,2.7126E-10,8.1683E-16,-5.2504E-15,-2.4942E-14,6.3978E-11,2.38E-14,1.14E-14,-1.15E-14,1.45E-14,2.17E-14,-5.74E-15,6.75E-15,1.85E-11,3.21E-11,1.38E-14,1.88E-16,5.05E-15,-1.15E-14
-7.2845E-15,-1.7823E-09,-2.1809E-10,-1.5079E-10,-2.0173E-14,9.2530E-15,-4.5305E-10,-2.86E-14,1.44E-14,-4.61E-14,8.23E-15,-2.29E-14,1.39E-10,1.09E-14,1.91E-11,-2.81E-11,-1.73E-14,6.03E-15,-1.28E-14,7.88E-11
8.0136E-15,2.0499E-14,-1.5918E-11,-3.7828E-15,1.6536E-14,4.2373E-15,-1.0739E-11,-2.41E-14,2.13E-14,-3.90E-14,-5.22E-15,-2.32E-14,-1.69E-14,2.91E-14,2.97E-11,1.35E-14,8.01E-16,1.47E-14,-1.24E-14,3.09E-15
2.8576E-15,4.1792E-10,-1.8676E-10,-4.9387E-11,1.8089E-14,-6.4537E-17,-1.5512E-10,-9.02E-16,3.56E-15,-4.47E-14,4.34E-15,2.29E-14,5.41E-15,6.35E-15,3.13E-11,2.55E-14,6.41E-15,1.27E-14,-1.24E-14,2.83E-11
-9.8256E-15,2.0698E-09,1.4809E-11,-1.3330E-14,1.3661E-15,3.6824E-15,1.0169E-10,6.49E-15,-1.79E-14,9.11E-15,1.47E-14,5.10E-15,-2.83E-14,-1.54E-14,1.63E-11,2.67E-11,-2.18E-15,-1.02E-14,-6.45E-15,7.88E-15
1.0829E-15,1.6255E-14,3.7580E-10,9.9222E-12,1.6590E-15,1.0079E-14,7.8071E-12,4.89E-15,-2.29E-14,-1.57E-14,-3.94E-15,2.11E-14,1.16E-14,-2.23E-14,2.02E-11,6.08E-11,-1.00E-14,8.83E-15,-6.87E-15,-5.65E-15
1.7732E-14,-4.6922E-15,-5.2131E-15,7.3325E-15,-8.8727E-15,2.0929E-14,8.8926E-15,-5.87E-15,7.76E-15,-6.69E-15,2.29E-14,-2.45E-14,3.72E-15,-8.77E-15,4.26E-15,-9.09E-15,5.09E-15,3.34E-15,-1.08E-14,7.95E-16
1.1435E-14,-3.8715E-16,1.4255E-15,2.8129E-14,7.6062E-16,9.2575E-17,4.0895E-15,1.81E-14,2.09E-15,2.41E-15,-1.49E-14,7.56E-15,-1.67E-14,-5.02E-15,-5.79E-15,6.55E-15,1.79E-14,3.45E-16,1.30E-14,-2.37E-14
-1.3414E-14,1.6518E-14,-4.9650E-15,-1.2472E-14,7.7114E-15,-1.8340E-14,7.6577E-15,-1.32E-14,3.60E-15,4.35E-15,1.11E-14,3.55E-15,1.45E-14,1.78E-14,-1.20E-14,-9.54E-15,8.33E-15,3.46E-15,1.11E-14,3.18E-15
-2.3936E-15,8.5677E-12,1.6288E-14,-1.5805E-14,-4.4979E-15,3.6759E-15,8.1772E-11,2.78E-14,3.00E-14,1.82E-14,-1.30E-15,2.92E-14,7.72E-15,1.20E-15,3.78E-11,5.21E-15,-1.97E-14,9.05E-15,-1.94E-14,6.80E-15
-1.4982E-14,5.4355E-15,-9.7419E-15,-8.1431E-15,1.0044E-14,-7.9334E-15,-8.3413E-15,-2.90E-15,-8.34E-15,-2.44E-14,4.64E-15,-9.52E-16,-2.96E-15,1.20E-14,-1.67E-14,-5.94E-15,-5.76E-15,2.96E-15,9.17E-15,1.01E-14
-1.1007E-14,1.8745E-09,-2.2181E-10,-2.6431E-11,1.4966E-15,-1.3104E-15,1.4814E-14,-9.07E-15,-1.06E-14,4.75E-14,1.27E-15,-1.62E-14,7.62E-15,1.33E-14,-3.15E-11,-3.42E-11,-1.31E-14,8.76E-15,-1.09E-14,3.33E-15
-8.3759E-15,,,,,,,,,,,,,,,,,,,
2.2558E-14,,,,,,,,,,,,,,,,,,,
-1.0943E-14,,,,,,,,,,,,,,,,,,,
1.6122E-14,,,,,,,,,,,,,,,,,,,
-2.7946E-15,,,,,,,,,,,,,,,,,,,
-2.3566E-14,,,,,,,,,,,,,,,,,,,
1.6519E-14,,,,,,,,,,,,,,,,,,,
7.4194E-13,,,,,,,,,,,,,,,,,,,
8.9997E-13,,,,,,,,,,,,,,,,,,,
-6.7554E-14,,,,,,,,,,,,,,,,,,,
-7.3950E-15,,,,,,,,,,,,,,,,,,,
-5.7752E-12,,,,,,,,,,,,,,,,,,,
4.1104E-15,,,,,,,,,,,,,,,,,,,
-1.1294E-14,,,,,,,,,,,,,,,,,,,
4.2590E-15,,,,,,,,,,,,,,,,,,,
6.0361E-15,,,,,,,,,,,,,,,,,,,
1.1675E-12,,,,,,,,,,,,,,,,,,,
-1.6821E-14,,,,,,,,,,,,,,,,,,,
-1.9777E-14,,,,,,,,,,,,,,,,,,,
-1.0560E-14,,,,,,,,,,,,,,,,,,,
3.5077E-15,,,,,,,,,,,,,,,,,,,
1.8241E-14,,,,,,,,,,,,,,,,,,,
2.5526E-16,,,,,,,,,,,,,,,,,,,
1.1896E-10,,,,,,,,,,,,,,,,,,,
7.1645E-14,,,,,,,,,,,,,,,,,,,
-2.0908E-13,,,,,,,,,,,,,,,,,,,
-6.6794E-14,,,,,,,,,,,,,,,,,,,
-6.2299E-13,,,,,,,,,,,,,,,,,,,
5.6702E-14,,,,,,,,,,,,,,,,,,,
3.4237E-14,,,,,,,,,,,,,,,,,,,
2.5634E-14,,,,,,,,,,,,,,,,,,,
-2.7991E-14,,,,,,,,,,,,,,,,,,,
-3.6273E-14,,,,,,,,,,,,,,,,,,,
-1.0652E-13,,,,,,,,,,,,,,,,,,,
1.8874E-10,,,,,,,,,,,,,,,,,,,
3.0612E-12,,,,,,,,,,,,,,,,,,,
-4.3791E-13,,,,,,,,,,,,,,,,,,,
-1.7895E-14,,,,,,,,,,,,,,,,,,,
7.8571E-11,,,,,,,,,,,,,,,,,,,
2.2894E-14,,,,,,,,,,,,,,,,,,,
1.0988E-14,,,,,,,,,,,,,,,,,,,
-1.8266E-09,,,,,,,,,,,,,,,,,,,
9.2915E-11,,,,,,,,,,,,,,,,,,,
-2.5710E-14,,,,,,,,,,,,,,,,,,,
-2.6032E-15,,,,,,,,,,,,,,,,,,,
-3.7510E-15,,,,,,,,,,,,,,,,,,,
-8.6145E-11,,,,,,,,,,,,,,,,,,,
-1.7953E-14,,,,,,,,,,,,,,,,,,,
-4.9475E-15,,,,,,,,,,,,,,,,,,,
-9.3715E-14,,,,,,,,,,,,,,,,,,,
-1.7761E-14,,,,,,,,,,,,,,,,,,,
-2.8790E-14,,,,,,,,,,,,,,,,,,,
1.0894E-16,,,,,,,,,,,,,,,,,,,
3.9074E-15,,,,,,,,,,,,,,,,,,,
2.2188E-11,,,,,,,,,,,,,,,,,,,
7.5294E-12,,,,,,,,,,,,,,,,,,,
-4.8526E-15,,,,,,,,,,,,,,,,,,,
1.5650E-14,,,,,,,,,,,,,,,,,,,
1.7532E-14,,,,,,,,,,,,,,,,,,,
-5.1900E-15,,,,,,,,,,,,,,,,,,,
-5.1481E-13,,,,,,,,,,,,,,,,,,,
2.2204E-16,ADAM 0.005,ADAM 0.05,ADAM 0.001,SGD 0.001,SGD 0.005,SGD 0.0250,Mom 0.0050,,,,,,,,,,,,
0.0000E+00,5.5921E-02,4.1921E-01,7.4020E-02,9.4790E-02,7.9679E-02,3.69E-02,7.97E-02,,,,,,,,,,,,
1.0000E+01,1.0139E-03,2.4387E-04,5.4482E-03,6.6727E-02,1.8692E-02,4.67E-03,1.69E-03,,,,,,,,,,,,
2.0000E+01,6.3928E-04,3.4254E-04,2.4159E-03,5.1542E-02,5.1027E-03,2.60E-03,1.14E-03,,,,,,,,,,,,
3.0000E+01,4.9627E-04,2.0965E-04,1.5508E-03,3.5843E-02,3.4276E-03,2.05E-03,9.86E-04,,,,,,,,,,,,
4.0000E+01,5.8648E-04,7.0748E-04,1.1432E-03,2.1864E-02,2.7550E-03,1.79E-03,8.65E-04,,,,,,,,,,,,
5.0000E+01,4.0044E-04,1.1066E-04,9.1749E-04,1.2613E-02,2.3720E-03,1.73E-03,7.96E-04,,,,,,,,,,,,
6.0000E+01,2.5618E-04,1.5498E-04,7.8857E-04,8.4163E-03,2.1023E-03,1.57E-03,7.28E-04,,,,,,,,,,,,
7.0000E+01,2.9149E-04,1.6649E-04,6.4580E-04,6.5346E-03,1.9827E-03,1.35E-03,7.54E-04,,,,,,,,,,,,
8.0000E+01,2.3831E-04,1.6687E-04,5.5651E-04,5.4410E-03,1.8117E-03,1.27E-03,6.18E-04,,,,,,,,,,,,
9.0000E+01,1.7282E-04,1.2697E-04,5.0096E-04,4.6973E-03,1.7083E-03,1.17E-03,6.89E-04,,,,,,,,,,,,
1.0000E+02,2.0675E-04,2.6865E-04,4.2778E-04,4.2040E-03,1.5999E-03,1.19E-03,5.31E-04,,,,,,,,,,,,
1.1000E+02,2.6287E-04,4.8227E-04,3.5923E-04,3.8426E-03,1.5138E-03,1.03E-03,5.18E-04,,,,,,,,,,,,
1.2000E+02,1.9567E-04,2.9693E-04,3.4858E-04,3.5564E-03,1.4662E-03,1.04E-03,5.37E-04,,,,,,,,,,,,
1.3000E+02,1.4672E-04,9.8505E-05,3.4181E-04,3.3495E-03,1.4114E-03,9.88E-04,4.98E-04,,,,,,,,,,,,
1.4000E+02,1.0508E-04,1.4517E-04,2.7995E-04,3.1970E-03,1.3563E-03,8.88E-04,4.49E-04,,,,,,,,,,,,
1.5000E+02,1.4567E-04,4.0833E-04,3.4102E-04,3.0585E-03,1.3285E-03,9.03E-04,4.28E-04,,,,,,,,,,,,
1.6000E+02,1.2375E-04,3.0944E-04,2.7004E-04,2.9505E-03,1.2701E-03,7.97E-04,4.03E-04,,,,,,,,,,,,
1.7000E+02,2.8472E-04,3.1101E-04,3.2196E-04,2.8339E-03,1.2014E-03,7.75E-04,3.65E-04,,,,,,,,,,,,
1.8000E+02,1.9019E-04,1.3190E-03,2.5389E-04,2.7500E-03,1.1812E-03,7.48E-04,4.19E-04,,,,,,,,,,,,
1.9000E+02,1.1103E-04,5.9217E-04,2.5168E-04,2.6801E-03,1.1525E-03,7.49E-04,3.50E-04,,,,,,,,,,,,
2.0000E+02,1.3896E-04,7.5205E-04,2.4542E-04,2.6239E-03,1.1141E-03,7.19E-04,3.27E-04,,,,,,,,,,,,
2.1000E+02,2.6794E-04,9.0924E-04,3.4223E-04,2.5507E-03,1.0781E-03,7.36E-04,3.30E-04,,,,,,,,,,,,
2.2000E+02,1.5432E-04,2.3467E-04,2.2626E-04,2.5026E-03,1.0390E-03,6.78E-04,3.36E-04,,,,,,,,,,,,
2.3000E+02,2.2059E-04,1.5514E-04,1.8726E-04,2.4439E-03,1.0186E-03,6.89E-04,2.87E-04,,,,,,,,,,,,
2.4000E+02,2.9868E-04,2.6241E-03,2.0628E-04,2.4017E-03,9.9909E-04,9.28E-04,3.10E-04,,,,,,,,,,,,
2.5000E+02,1.0525E-04,6.1141E-03,2.0421E-04,2.3566E-03,9.7992E-04,6.59E-04,2.71E-04,,,,,,,,,,,,
2.6000E+02,1.6322E-04,1.1439E-04,1.8716E-04,2.3182E-03,9.5828E-04,6.38E-04,2.55E-04,,,,,,,,,,,,
2.7000E+02,1.8890E-04,1.6774E-04,1.7477E-04,2.2893E-03,9.4360E-04,8.31E-04,2.59E-04,,,,,,,,,,,,
2.8000E+02,1.3805E-04,1.1354E-03,1.7090E-04,2.2480E-03,9.2101E-04,6.18E-04,2.44E-04,,,,,,,,,,,,
2.9000E+02,1.3666E-04,4.9811E-04,1.9461E-04,2.2109E-03,9.0509E-04,6.07E-04,2.55E-04,,,,,,,,,,,,
3.0000E+02,1.1840E-04,1.5345E-04,2.2843E-04,2.1802E-03,8.8486E-04,5.91E-04,2.29E-04,,,,,,,,,,,,
3.1000E+02,2.7681E-04,4.3640E-04,1.5888E-04,2.1528E-03,8.7925E-04,5.95E-04,2.36E-04,,,,,,,,,,,,
3.2000E+02,1.2021E-04,1.9694E-04,1.3622E-04,2.1231E-03,8.5594E-04,6.62E-04,2.26E-04,,,,,,,,,,,,
3.3000E+02,1.5120E-04,1.4018E-03,1.5037E-04,2.0951E-03,8.5691E-04,6.01E-04,2.15E-04,,,,,,,,,,,,
3.4000E+02,1.2477E-04,2.5895E-04,1.6091E-04,2.0655E-03,8.3401E-04,5.63E-04,2.17E-04,,,,,,,,,,,,
3.5000E+02,1.1358E-04,1.7866E-03,1.6166E-04,2.0469E-03,8.2548E-04,5.78E-04,2.02E-04,,,,,,,,,,,,
3.6000E+02,1.0285E-04,1.8790E-04,1.4493E-04,2.0148E-03,8.1116E-04,5.59E-04,2.84E-04,,,,,,,,,,,,
3.7000E+02,1.4859E-04,9.1257E-04,1.1588E-04,1.9905E-03,8.0618E-04,5.53E-04,2.00E-04,,,,,,,,,,,,
3.8000E+02,3.4674E-04,1.7235E-03,1.0678E-04,1.9691E-03,7.9239E-04,5.44E-04,1.95E-04,,,,,,,,,,,,
3.9000E+02,1.6312E-04,1.3001E-04,1.2661E-04,1.9491E-03,7.8766E-04,6.31E-04,1.99E-04,,,,,,,,,,,,
4.0000E+02,4.3944E-04,3.4179E-04,1.1625E-04,1.9330E-03,7.7931E-04,5.74E-04,1.84E-04,,,,,,,,,,,,
4.1000E+02,9.5885E-05,3.4201E-04,1.0629E-04,1.9084E-03,7.6580E-04,5.34E-04,2.52E-04,,,,,,,,,,,,
4.2000E+02,1.3920E-04,3.8190E-04,1.1009E-04,1.8932E-03,7.5587E-04,5.18E-04,2.15E-04,,,,,,,,,,,,
4.3000E+02,1.0262E-04,2.2290E-04,1.1772E-04,1.8737E-03,7.5487E-04,5.53E-04,1.80E-04,,,,,,,,,,,,
4.4000E+02,9.1554E-05,7.2799E-04,9.6420E-05,1.8545E-03,7.4556E-04,5.29E-04,1.84E-04,,,,,,,,,,,,
4.5000E+02,1.0984E-04,4.1428E-04,1.2844E-04,1.8383E-03,7.3837E-04,5.09E-04,1.85E-04,,,,,,,,,,,,
4.6000E+02,1.0724E-04,3.3147E-04,9.2778E-05,1.8290E-03,7.2546E-04,5.37E-04,2.04E-04,,,,,,,,,,,,
4.7000E+02,1.0944E-04,1.1648E-04,1.1718E-04,1.8085E-03,7.2264E-04,5.14E-04,1.84E-04,,,,,,,,,,,,
4.8000E+02,1.9781E-04,4.8989E-02,1.1079E-04,1.7935E-03,7.1750E-04,4.90E-04,1.63E-04,,,,,,,,,,,,
4.9000E+02,1.5863E-04,6.3762E-04,1.1194E-04,1.7832E-03,7.1215E-04,5.40E-04,1.96E-04,,,,,,,,,,,,
5.0000E+02,8.7522E-05,1.7311E-04,8.4932E-05,1.7642E-03,7.0593E-04,5.18E-04,1.76E-04,,,,,,,,,,,,
5.1000E+02,1.4499E-04,2.8651E-04,1.0773E-04,1.7539E-03,7.0451E-04,4.83E-04,1.70E-04,,,,,,,,,,,,
5.2000E+02,1.6360E-04,7.0380E-04,1.3781E-04,1.7416E-03,6.9214E-04,5.27E-04,1.77E-04,,,,,,,,,,,,
5.3000E+02,1.6885E-04,2.3915E-04,1.0633E-04,1.7282E-03,6.9083E-04,5.27E-04,1.71E-04,,,,,,,,,,,,
5.4000E+02,8.1510E-05,3.2889E-04,1.0667E-04,1.7158E-03,6.8611E-04,4.65E-04,1.75E-04,,,,,,,,,,,,
5.5000E+02,9.8828E-05,2.6152E-04,1.1057E-04,1.7042E-03,6.7880E-04,4.70E-04,1.62E-04,,,,,,,,,,,,
5.6000E+02,1.5639E-04,3.6299E-04,8.2956E-05,1.6937E-03,6.7760E-04,5.19E-04,1.89E-04,,,,,,,,,,,,
5.7000E+02,8.8338E-05,2.6719E-03,9.0396E-05,1.6793E-03,6.6456E-04,4.55E-04,1.54E-04,,,,,,,,,,,,
5.8000E+02,1.2591E-04,5.5032E-04,1.2102E-04,1.6704E-03,6.6609E-04,4.52E-04,1.96E-04,,,,,,,,,,,,
5.9000E+02,1.5899E-04,1.0119E-03,1.1104E-04,1.6612E-03,6.5240E-04,4.59E-04,1.68E-04,,,,,,,,,,,,
6.0000E+02,8.5486E-05,1.1497E-03,9.4183E-05,1.6513E-03,6.5314E-04,4.87E-04,1.54E-04,,,,,,,,,,,,
6.1000E+02,1.0442E-04,4.3376E-04,1.0222E-04,1.6404E-03,6.4830E-04,4.45E-04,1.59E-04,,,,,,,,,,,,
6.2000E+02,1.2791E-04,7.1869E-04,8.5675E-05,1.6358E-03,6.5548E-04,5.27E-04,1.56E-04,,,,,,,,,,,,
6.3000E+02,1.3827E-04,3.3660E-03,1.1176E-04,1.6249E-03,6.3923E-04,4.31E-04,1.49E-04,,,,,,,,,,,,
6.4000E+02,2.2192E-04,1.2861E-03,1.1364E-04,1.6215E-03,6.3273E-04,4.64E-04,1.54E-04,,,,,,,,,,,,
6.5000E+02,1.2027E-04,6.8085E-03,8.1276E-05,1.6040E-03,6.3073E-04,4.43E-04,1.64E-04,,,,,,,,,,,,
6.6000E+02,1.5351E-04,9.0775E-04,9.1485E-05,1.5990E-03,6.2981E-04,4.21E-04,1.48E-04,,,,,,,,,,,,
6.7000E+02,1.2012E-04,1.1741E-03,1.0835E-04,1.5881E-03,6.2514E-04,4.21E-04,1.48E-04,,,,,,,,,,,,
6.8000E+02,8.9087E-05,4.9426E-03,1.2190E-04,1.5841E-03,6.2849E-04,4.56E-04,1.55E-04,,,,,,,,,,,,
6.9000E+02,1.4317E-04,3.9334E-04,1.0190E-04,1.5678E-03,6.1488E-04,4.26E-04,1.35E-04,,,,,,,,,,,,
7.0000E+02,8.6200E-05,2.6185E-03,1.1588E-04,1.5579E-03,6.1680E-04,4.91E-04,1.54E-04,,,,,,,,,,,,
7.1000E+02,9.1846E-05,2.8393E-04,1.0415E-04,1.5513E-03,6.1637E-04,4.12E-04,1.71E-04,,,,,,,,,,,,
7.2000E+02,9.6853E-05,1.5080E-02,8.8440E-05,1.5441E-03,6.0638E-04,4.18E-04,1.45E-04,,,,,,,,,,,,
7.3000E+02,1.2409E-04,3.8297E-04,8.4751E-05,1.5420E-03,6.0314E-04,4.02E-04,1.51E-04,,,,,,,,,,,,
7.4000E+02,7.7262E-05,1.0002E-03,1.2566E-04,1.5264E-03,5.9784E-04,4.00E-04,1.49E-04,,,,,,,,,,,,
7.5000E+02,7.2282E-05,2.7301E-04,1.1778E-04,1.5243E-03,6.0080E-04,4.78E-04,1.44E-04,,,,,,,,,,,,
7.6000E+02,9.9463E-05,4.7043E-04,1.2883E-04,1.5130E-03,5.9288E-04,4.63E-04,1.37E-04,,,,,,,,,,,,
7.7000E+02,7.2194E-05,4.3044E-04,1.2605E-04,1.5074E-03,5.9620E-04,4.09E-04,1.49E-04,,,,,,,,,,,,
7.8000E+02,8.7137E-05,1.5700E-03,1.8230E-04,1.5008E-03,5.8958E-04,4.06E-04,1.41E-04,,,,,,,,,,,,
7.9000E+02,8.4955E-05,4.7359E-04,6.7838E-05,1.4883E-03,5.8222E-04,4.25E-04,1.46E-04,,,,,,,,,,,,
8.0000E+02,5.4674E-04,2.1348E-02,7.8742E-05,1.4841E-03,5.7941E-04,3.88E-04,1.37E-04,,,,,,,,,,,,
8.1000E+02,3.0063E-04,3.7361E-04,8.8507E-05,1.4753E-03,5.7873E-04,3.80E-04,1.53E-04,,,,,,,,,,,,
8.2000E+02,1.0426E-04,3.2467E-04,8.0415E-05,1.4705E-03,5.7186E-04,3.84E-04,1.42E-04,,,,,,,,,,,,
8.3000E+02,6.5224E-05,2.4753E-04,7.5602E-05,1.4647E-03,5.7542E-04,3.81E-04,1.32E-04,,,,,,,,,,,,
8.4000E+02,8.3279E-05,5.6226E-04,8.1505E-05,1.4574E-03,5.7558E-04,3.75E-04,1.44E-04,,,,,,,,,,,,
8.5000E+02,1.4876E-04,1.3778E-04,8.2072E-05,1.4479E-03,5.6461E-04,3.81E-04,1.30E-04,,,,,,,,,,,,
8.6000E+02,1.0053E-04,9.6989E-04,1.4806E-04,1.4422E-03,5.6936E-04,3.80E-04,1.27E-04,,,,,,,,,,,,
8.7000E+02,9.0044E-05,9.2796E-04,7.7592E-05,1.4338E-03,5.6663E-04,3.68E-04,1.34E-04,,,,,,,,,,,,
8.8000E+02,8.0104E-05,7.2327E-03,7.4615E-05,1.4265E-03,5.6142E-04,3.69E-04,1.21E-04,,,,,,,,,,,,
8.9000E+02,1.7487E-04,7.2844E-04,7.9296E-05,1.4193E-03,5.5327E-04,3.63E-04,1.26E-04,,,,,,,,,,,,
9.0000E+02,1.5173E-04,2.3033E-03,1.1907E-04,1.4172E-03,5.5182E-04,3.62E-04,1.52E-04,,,,,,,,,,,,
9.1000E+02,1.1223E-04,1.8368E-04,1.5327E-04,1.4071E-03,5.5013E-04,3.64E-04,1.59E-04,,,,,,,,,,,,
9.2000E+02,1.0505E-04,2.4016E-04,7.4156E-05,1.4021E-03,5.4333E-04,3.80E-04,1.55E-04,,,,,,,,,,,,
9.3000E+02,1.0325E-04,4.4592E-04,1.2896E-04,1.3949E-03,5.3785E-04,3.60E-04,1.30E-04,,,,,,,,,,,,
9.4000E+02,1.2927E-04,2.4553E-04,8.8759E-05,1.3931E-03,5.3637E-04,3.67E-04,1.25E-04,,,,,,,,,,,,
9.5000E+02,9.8599E-05,3.6399E-04,1.2026E-04,1.3849E-03,5.3234E-04,3.51E-04,1.29E-04,,,,,,,,,,,,
9.6000E+02,5.8418E-05,4.8856E-04,6.9684E-05,1.3777E-03,5.2971E-04,3.93E-04,1.53E-04,,,,,,,,,,,,
9.7000E+02,9.1973E-05,2.4285E-03,8.1331E-05,1.3725E-03,5.3036E-04,3.47E-04,1.29E-04,,,,,,,,,,,,
9.8000E+02,1.8397E-04,6.3582E-04,8.6945E-05,1.3726E-03,5.4184E-04,3.58E-04,1.20E-04,,,,,,,,,,,,
